25.0,583.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0
32.0,0.0,0.0,487.0,1511.0,0.0,0.0,0.0,0.0,48.0,422.0
29.0,1592.0,0.0,488.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.0,0.0,0.0
24.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.0,0.0
33.0,474.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,1222.0,289.0
35.0,411.0,297.0,0.0,697.0,1060.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,2141.0,0.0,120.0,0.0,0.0,0.0,0.0,211.0
25.0,0.0,0.0,0.0,0.0,534.0,87.0,1854.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,75.0,690.0,0.0
14.0,0.0,0.0,0.0,1205.0,0.0,374.0,907.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,1364.0,783.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0
29.0,0.0,0.0,0.0,478.0,488.0,0.0,0.0,835.0,670.0,0.0
33.0,0.0,0.0,0.0,406.0,0.0,324.0,23.0,1714.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,661.0,90.0,0.0,0.0,0.0,1725.0
31.0,123.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,758.0,946.0
17.0,2114.0,0.0,0.0,0.0,0.0,296.0,0.0,73.0,0.0,0.0
15.0,0.0,0.0,0.0,435.0,0.0,0.0,484.0,1505.0,0.0,61.0
23.0,0.0,0.0,767.0,0.0,825.0,0.0,0.0,0.0,885.0,0.0
16.0,0.0,2221.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,2164.0,0.0,316.0,0.0,0.0
29.0,969.0,0.0,0.0,0.0,0.0,853.0,420.0,0.0,229.0,0.0
22.0,0.0,0.0,694.0,311.0,0.0,0.0,0.0,0.0,0.0,1473.0
25.0,2011.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,958.0,0.0,183.0
25.0,1013.0,885.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0
29.0,0.0,0.0,0.0,357.0,0.0,331.0,49.0,267.0,0.0,1467.0
24.0,0.0,0.0,1213.0,0.0,0.0,0.0,15.0,1248.0,0.0,0.0
28.0,822.0,0.0,0.0,0.0,1292.0,220.0,0.0,138.0,0.0,0.0
22.0,0.0,210.0,22.0,1779.0,467.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,1449.0,0.0,0.0,627.0,392.0,0.0,0.0,0.0,0.0
22.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,411.0,0.0
37.0,870.0,0.0,0.0,0.0,0.0,1073.0,520.0,0.0,0.0,0.0
26.0,0.0,0.0,302.0,0.0,906.0,0.0,0.0,1266.0,0.0,0.0
25.0,0.0,569.0,0.0,1064.0,842.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,319.0,1093.0,0.0,0.0,0.0,1018.0,0.0,46.0,0.0
23.0,182.0,121.0,1685.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0
21.0,461.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,980.0,749.0
22.0,2108.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0
27.0,498.0,0.0,0.0,0.0,121.0,0.0,1854.0,0.0,0.0,0.0
30.0,437.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0
32.0,406.0,545.0,0.0,0.0,0.0,426.0,260.0,221.0,0.0,610.0
24.0,0.0,155.0,0.0,0.0,0.0,685.0,0.0,1636.0,0.0,0.0
32.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,418.0
22.0,0.0,0.0,0.0,1804.0,0.0,0.0,0.0,0.0,674.0,0.0
25.0,809.0,0.0,15.0,1561.0,0.0,0.0,0.0,0.0,90.0,0.0
35.0,0.0,0.0,1523.0,0.0,276.0,0.0,0.0,0.0,0.0,666.0
25.0,0.0,1629.0,437.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,459.0,0.0,643.0,0.0,1289.0,0.0,0.0,84.0,0.0,0.0
